code,year,month,temp_min_abs
C063,2019,4,-0.5
C063,2019,5,0.3
C063,2019,6,6.7
C063,2019,7,9.7
C063,2019,8,9.2
C063,2019,9,7.7
C063,2019,10,5.2
C063,2019,11,0.6
C063,2019,12,-1.4
C046,2019,1,-2.6
C046,2019,2,-2.0
C046,2019,3,-0.2
C046,2019,4,-2.2
C046,2019,5,-0.4
C046,2019,6,4.5
C046,2019,7,8.9
C046,2019,8,9.3
C046,2019,9,6.0
C046,2019,10,4.8
C046,2019,11,-0.3
C046,2019,12,-0.4
C0BA,2019,1,-1.1
C0BA,2019,2,0.9
C0BA,2019,3,2.7
C0BA,2019,4,2.7
C0BA,2019,5,3.4
C0BA,2019,6,8.5
C0BA,2019,7,11.8
C0BA,2019,8,12.1
C0BA,2019,9,10.8
C0BA,2019,10,7.8
C0BA,2019,11,4.0
C0BA,2019,12,1.2
C059,2019,1,-4.6
C059,2019,2,-0.9
C059,2019,3,0.6
C059,2019,4,-0.2
C059,2019,5,0.1
C059,2019,6,6.3
C059,2019,7,10.4
C059,2019,8,10.2
C059,2019,9,8.5
C059,2019,10,4.7
C059,2019,11,0.6
C059,2019,12,-0.8
C072,2019,1,-2.6
C072,2019,2,-2.4
C072,2019,3,-0.1
C072,2019,4,-2.2
C072,2019,5,-0.5
C072,2019,6,4.3
C072,2019,7,9.7
C072,2019,8,9.2
C072,2019,9,7.2
C072,2019,10,3.3
C072,2019,11,-1.7
C072,2019,12,-0.8
C0B4,2019,1,-3.4
C0B4,2019,2,-0.6
C0B4,2019,3,0.5
C0B4,2019,4,-0.3
C0B4,2019,5,1.1
C0B4,2019,6,6.0
C0B4,2019,7,10.2
C0B4,2019,8,9.5
C0B4,2019,9,7.0
C0B4,2019,10,5.0
C0B4,2019,11,1.3
C0B4,2019,12,-1.4
C054,2019,1,-7.8
C054,2019,2,-3.8
C054,2019,3,-2.2
C054,2019,4,-2.3
C054,2019,5,-1.6
C054,2019,6,2.7
C054,2019,7,6.4
C054,2019,8,6.1
C054,2019,9,4.1
C054,2019,10,2.6
C054,2019,11,-0.1
C054,2019,12,-4.1
C042,2019,1,0.6
C042,2019,2,3.3
C042,2019,3,5.0
C042,2019,4,4.3
C042,2019,5,5.5
C042,2019,6,10.7
C042,2019,7,14.1
C042,2019,8,14.6
C042,2019,9,12.3
C042,2019,10,9.1
C042,2019,11,4.8
C042,2019,12,2.4
C0B9,2019,1,-3.9
C0B9,2019,2,0.1
C0B9,2019,3,0.5
C0B9,2019,4,1.1
C0B9,2019,5,1.7
C0B9,2019,6,7.5
C0B9,2019,7,10.6
C0B9,2019,8,10.5
C0B9,2019,9,8.4
C0B9,2019,10,5.7
C0B9,2019,11,1.5
C0B9,2019,12,-1.1
C0C3,2019,1,-4.2
C0C3,2019,2,0.0
C0C3,2019,3,0.7
C0C3,2019,4,0.4
C0C3,2019,5,1.1
C0C3,2019,6,7.4
C0C3,2019,7,11.0
C0C3,2019,8,9.7
C0C3,2019,9,8.5
C0C3,2019,10,7.4
C0C3,2019,11,3.1
C0C3,2019,12,-1.7
C066,2019,1,-0.8
C066,2019,2,-0.6
C066,2019,3,2.2
C066,2019,4,-0.8
C066,2019,5,1.0
C066,2019,6,5.6
C066,2019,7,11.4
C066,2019,8,10.6
C066,2019,9,7.7
C066,2019,10,5.7
C066,2019,11,0.8
C066,2019,12,1.3
C022,2019,1,-1.6
C022,2019,2,-2.2
C022,2019,3,-0.6
C022,2019,4,-1.8
C022,2019,5,0.7
C022,2019,6,2.5
C022,2019,7,8.4
C022,2019,8,7.9
C022,2019,9,4.7
C022,2019,10,2.3
C022,2019,11,-1.6
C022,2019,12,-4.0
C0B3,2019,1,-4.0
C0B3,2019,2,-0.6
C0B3,2019,3,0.3
C0B3,2019,4,0.1
C0B3,2019,5,1.4
C0B3,2019,6,6.9
C0B3,2019,7,10.5
C0B3,2019,8,10.3
C0B3,2019,9,7.8
C0B3,2019,10,5.9
C0B3,2019,11,1.6
C0B3,2019,12,-1.9
C037,2019,2,0.7
C037,2019,3,1.6
C037,2019,4,0.7
C037,2019,5,1.6
C037,2019,6,7.1
C037,2019,7,10.9
C037,2019,8,11.0
C037,2019,9,8.5
C037,2019,10,6.1
C037,2019,11,2.3
C037,2019,12,-0.9
C0E5,2019,1,-3.9
C0E5,2019,2,0.3
C0E5,2019,3,0.1
C0E5,2019,4,0.9
C0E5,2019,5,1.3
C0E5,2019,6,6.1
C0E5,2019,7,10.7
C0E5,2019,8,9.4
C0E5,2019,9,7.9
C0E5,2019,10,6.5
C0E5,2019,11,1.3
C0E5,2019,12,-2.0
C0DB,2019,1,-4.6
C0DB,2019,2,-1.2
C0DB,2019,3,-1.0
C0DB,2019,4,-0.4
C0DB,2019,5,0.2
C0DB,2019,6,4.6
C0DB,2019,7,9.2
C0DB,2019,8,8.1
C0DB,2019,9,5.8
C0DB,2019,10,3.8
C0DB,2019,11,-0.6
C0DB,2019,12,-2.7
C0D3,2019,1,-2.9
C0D3,2019,2,-0.1
C0D3,2019,3,0.0
C0D3,2019,4,0.2
C0D3,2019,5,0.8
C0D3,2019,6,5.5
C0D3,2019,7,9.4
C0D3,2019,8,9.4
C0D3,2019,9,7.1
C0D3,2019,10,5.3
C0D3,2019,11,0.4
C0D3,2019,12,-0.7
C0DD,2019,1,-2.2
C0DD,2019,2,1.0
C0DD,2019,3,1.4
C0DD,2019,4,1.9
C0DD,2019,5,2.4
C0DD,2019,6,7.4
C0DD,2019,7,11.8
C0DD,2019,8,11.2
C0DD,2019,9,9.3
C0DD,2019,10,6.5
C0DD,2019,11,2.5
C0DD,2019,12,-0.2
C0E9,2019,1,-2.1
C0E9,2019,2,0.7
C0E9,2019,3,0.9
C0E9,2019,4,3.1
C0E9,2019,5,2.8
C0E9,2019,6,7.5
C0E9,2019,7,12.1
C0E9,2019,8,11.6
C0E9,2019,9,10.4
C0E9,2019,10,7.9
C0E9,2019,11,2.9
C0E9,2019,12,-1.1
C078,2019,1,-2.1
C078,2019,2,1.7
C078,2019,3,2.0
C078,2019,4,2.3
C078,2019,5,2.7
C078,2019,6,7.4
C078,2019,7,11.6
C078,2019,8,11.2
C078,2019,9,10.1
C078,2019,10,7.9
C078,2019,11,2.7
C078,2019,12,-0.4
C052,2019,1,-3.7
C052,2019,2,0.1
C052,2019,3,-0.1
C052,2019,4,0.7
C052,2019,5,0.8
C052,2019,6,5.3
C052,2019,7,9.4
C052,2019,8,9.4
C052,2019,9,7.0
C052,2019,10,4.9
C052,2019,11,1.1
C052,2019,12,-0.8
C0E1,2019,1,-4.4
C0E1,2019,2,-0.5
C0E1,2019,3,-0.8
C0E1,2019,4,1.7
C0E1,2019,5,1.0
C0E1,2019,6,5.3
C0E1,2019,7,9.7
C0E1,2019,8,9.6
C0E1,2019,9,8.4
C0E1,2019,10,5.8
C0E1,2019,11,1.4
C0E1,2019,12,-2.5
C077,2019,1,-3.1
C077,2019,2,0.1
C077,2019,3,1.1
C077,2019,4,2.1
C077,2019,5,1.9
C077,2019,6,6.8
C077,2019,7,11.0
C077,2019,8,10.8
C077,2019,9,8.2
C077,2019,10,6.3
C077,2019,11,1.8
C077,2019,12,-0.5
C080,2019,1,-3.6
C080,2019,2,0.0
C080,2019,3,0.0
C080,2019,4,0.6
C080,2019,5,0.2
C080,2019,6,5.7
C080,2019,7,9.4
C080,2019,8,9.4
C080,2019,9,6.7
C080,2019,10,5.3
C080,2019,11,1.9
C080,2019,12,-0.8
C0E8,2019,1,-3.4
C0E8,2019,2,-0.1
C0E8,2019,3,0.7
C0E8,2019,4,2.4
C0E8,2019,5,1.7
C0E8,2019,6,6.4
C0E8,2019,7,10.7
C0E8,2019,8,10.1
C0E8,2019,9,8.5
C0E8,2019,10,6.3
C0E8,2019,11,2.3
C0E8,2019,12,-1.2
C023,2019,1,-5.4
C023,2019,2,-1.4
C023,2019,3,-0.7
C023,2019,4,0.3
C023,2019,5,-0.1
C023,2019,6,4.5
C023,2019,7,9.3
C023,2019,8,8.6
C023,2019,9,7.4
C023,2019,10,6.0
C023,2019,11,0.0
C023,2019,12,-3.2
C084,2019,1,-1.5
C084,2019,2,1.1
C084,2019,3,2.1
C084,2019,4,3.9
C084,2019,5,2.8
C084,2019,6,8.9
C084,2019,7,12.5
C084,2019,8,12.8
C084,2019,9,10.2
C084,2019,10,8.4
C084,2019,11,3.7
C084,2019,12,1.7
C0EA,2019,1,-3.5
C0EA,2019,2,0.5
C0EA,2019,3,1.0
C0EA,2019,4,2.3
C0EA,2019,5,2.1
C0EA,2019,6,6.8
C0EA,2019,7,10.7
C0EA,2019,8,10.2
C0EA,2019,9,8.5
C0EA,2019,10,6.0
C0EA,2019,11,1.4
C0EA,2019,12,-1.9
C026,2019,1,-6.0
C026,2019,2,-2.5
C026,2019,3,-1.8
C026,2019,4,-1.3
C026,2019,5,-0.8
C026,2019,6,3.7
C026,2019,7,7.9
C026,2019,8,7.7
C026,2019,9,5.4
C026,2019,10,3.1
C026,2019,11,-1.1
C026,2019,12,-4.1
C058,2019,1,-4.5
C058,2019,3,2.6
C058,2019,4,-0.3
C058,2019,5,0.6
C058,2019,6,4.7
C058,2019,7,9.8
C058,2019,8,9.3
C058,2019,9,7.1
C058,2019,10,4.6
C058,2019,11,0.2
C058,2019,12,-0.2
C0F0,2019,1,-1.5
C0F0,2019,2,0.9
C0F0,2019,3,1.7
C0F0,2019,4,2.5
C0F0,2019,5,2.1
C0F0,2019,6,7.7
C0F0,2019,7,11.6
C0F0,2019,8,11.4
C0F0,2019,9,9.1
C0F0,2019,10,7.0
C0F0,2019,11,3.3
C0F0,2019,12,0.1
C0F1,2019,1,-3.1
C0F1,2019,2,-1.2
C0F1,2019,3,1.6
C0F1,2019,4,-0.4
C0F1,2019,5,0.6
C0F1,2019,6,6.3
C0F1,2019,7,10.8
C0F1,2019,8,10.7
C0F1,2019,9,8.2
C0F1,2019,10,6.0
C0F1,2019,11,0.1
C0F1,2019,12,0.3
C0E7,2019,1,-3.8
C0E7,2019,2,0.2
C0E7,2019,3,0.0
C0E7,2019,4,2.4
C0E7,2019,5,1.6
C0E7,2019,6,6.2
C0E7,2019,7,11.5
C0E7,2019,8,10.3
C0E7,2019,9,8.9
C0E7,2019,10,7.1
C0E7,2019,11,1.6
C0E7,2019,12,-2.4
C018,2019,5,5.1
C018,2019,6,11.3
C018,2019,7,14.7
C018,2019,8,13.9
C018,2019,9,12.9
C018,2019,10,9.7
C018,2019,11,5.1
C018,2019,12,3.4
C0DC,2019,1,-2.7
C0DC,2019,2,1.1
C0DC,2019,3,1.1
C0DC,2019,4,1.9
C0DC,2019,5,2.0
C0DC,2019,6,6.8
C0DC,2019,7,11.9
C0DC,2019,8,10.8
C0DC,2019,9,9.4
C0DC,2019,10,7.1
C0DC,2019,11,1.1
C0DC,2019,12,-1.7
C071,2019,1,-1.2
C071,2019,2,-0.3
C071,2019,3,2.5
C071,2019,4,0.3
C071,2019,5,1.5
C071,2019,6,7.1
C071,2019,7,12.7
C071,2019,8,12.0
C071,2019,9,9.0
C071,2019,10,6.8
C071,2019,11,3.3
C071,2019,12,1.4
C0EC,2019,1,-1.0
C0EC,2019,2,1.7
C0EC,2019,3,2.8
C0EC,2019,4,3.4
C0EC,2019,5,2.2
C0EC,2019,6,8.4
C0EC,2019,7,12.8
C0EC,2019,8,12.4
C0EC,2019,9,10.1
C0EC,2019,10,7.8
C0EC,2019,11,3.2
C0EC,2019,12,1.8
C0DE,2019,1,-3.9
C0DE,2019,2,-0.7
C0DE,2019,3,-0.3
C0DE,2019,4,0.2
C0DE,2019,5,0.5
C0DE,2019,6,5.4
C0DE,2019,7,10.2
C0DE,2019,8,9.3
C0DE,2019,9,6.9
C0DE,2019,10,4.5
C0DE,2019,11,0.1
C0DE,2019,12,-1.7
C017,2019,1,-1.3
C017,2019,2,1.5
C017,2019,3,2.9
C017,2019,4,3.1
C017,2019,5,3.2
C017,2019,6,8.3
C017,2019,7,12.4
C017,2019,8,12.2
C017,2019,9,10.1
C017,2019,10,7.7
C017,2019,11,3.1
C017,2019,12,1.4
C0F4,2019,1,-2.9
C0F4,2019,2,0.1
C0F4,2019,3,2.5
C0F4,2019,4,3.2
C0F4,2019,5,3.5
C0F4,2019,6,9.3
C0F4,2019,7,12.3
C0F4,2019,8,12.1
C0F4,2019,9,9.9
C0F4,2019,10,7.5
C0F4,2019,11,2.6
C0F4,2019,12,0.1
C0D1,2019,1,-3.9
C0D1,2019,2,-0.3
C0D1,2019,3,-0.3
C0D1,2019,4,1.3
C0D1,2019,5,0.7
C0D1,2019,6,5.2
C0D1,2019,7,10.0
C0D1,2019,8,9.2
C0D1,2019,9,8.2
C0D1,2019,10,6.5
C0D1,2019,11,2.0
C0D1,2019,12,-2.1
C043,2019,1,-3.8
C043,2019,2,0.0
C043,2019,3,0.4
C043,2019,4,1.7
C043,2019,5,1.4
C043,2019,6,6.0
C043,2019,7,10.7
C043,2019,8,9.8
C043,2019,9,8.0
C043,2019,10,6.9
C043,2019,11,1.0
C043,2019,12,-2.1
C0D2,2019,1,-3.6
C0D2,2019,2,0.4
C0D2,2019,3,0.5
C0D2,2019,4,1.4
C0D2,2019,5,1.0
C0D2,2019,6,5.9
C0D2,2019,7,10.3
C0D2,2019,8,9.7
C0D2,2019,9,8.3
C0D2,2019,10,7.2
C0D2,2019,11,2.4
C0D2,2019,12,-1.5
C007,2019,5,9.0
C007,2019,6,9.6
C007,2019,7,14.0
C007,2019,8,13.4
C007,2019,9,11.4
C007,2019,10,8.9
C007,2019,11,4.9
C007,2019,12,2.7
C0D0,2019,1,-4.0
C0D0,2019,2,-1.0
C0D0,2019,3,0.3
C0D0,2019,4,-0.5
C0D0,2019,5,0.3
C0D0,2019,6,5.3
C0D0,2019,7,9.7
C0D0,2019,8,8.5
C0D0,2019,9,7.3
C0D0,2019,10,5.5
C0D0,2019,11,0.9
C0D0,2019,12,-1.6
C064,2019,1,1.0
C064,2019,2,2.9
C064,2019,3,5.1
C064,2019,4,3.8
C064,2019,5,3.7
C064,2019,6,10.0
C064,2019,7,14.2
C064,2019,8,13.0
C064,2019,9,11.8
C064,2019,10,9.0
C064,2019,11,5.3
C064,2019,12,2.5
C028,2019,1,-4.5
C028,2019,2,-0.2
C028,2019,3,2.4
C028,2019,4,0.5
C028,2019,5,1.2
C028,2019,6,6.7
C028,2019,7,11.1
C028,2019,8,9.8
C028,2019,9,7.7
C028,2019,10,6.0
C028,2019,11,0.6
C028,2019,12,0.3
C029,2019,1,-1.4
C029,2019,2,1.6
C029,2019,3,1.8
C029,2019,4,2.9
C029,2019,5,3.4
C029,2019,6,8.3
C029,2019,7,12.4
C029,2019,8,12.0
C029,2019,9,9.9
C029,2019,10,7.1
C029,2019,11,3.5
C029,2019,12,0.2
